hh_id,participation_group,is_complete,is_survey_complete,num_days_complete,num_days_survey_complete,num_days_complete_weekday,num_days_survey_complete_weekday,num_complete_mon,num_survey_complete_mon,num_complete_tue,num_survey_complete_tue,num_complete_wed,num_survey_complete_wed,num_complete_thu,num_survey_complete_thu,num_complete_fri,num_survey_complete_fri,num_days_complete_weekend,num_days_survey_complete_weekend,num_complete_sat,num_survey_complete_sat,num_complete_sun,num_survey_complete_sun,signup_platform,diary_platform,first_travel_date,last_travel_date,num_people,num_participants,num_surveyable,num_adults,num_kids,num_workers,num_students,num_vehicles,num_trips,income_detailed,income_followup,income_broad,income_imputed,home_in_region,home_state,home_aog,home_mpo,home_county,home_puma_2012,home_puma_2022,home_bg_2010,home_bg_2020,sample_home_bg,sample_segment,university,student_housing,residence_months_1,residence_months_2,residence_months_3,residence_months_4,residence_months_5,residence_months_6,residence_months_7,residence_months_8,residence_months_9,residence_months_10,residence_months_11,residence_months_12,residence_dur,res_type,residence_rent_own,seasonal_res_state,seasonal_res_county,seasonal_res_bg_2020,seasonal_res_lon,seasonal_res_lat,seasonal_res_x,seasonal_res_y,num_bicycles,broadband,transit_more_1,transit_more_2,transit_more_3,transit_more_4,transit_more_5,transit_more_6,transit_more_7,transit_more_997,transit_more_999,transit_more_other,bike_more_1,bike_more_2,bike_more_3,bike_more_4,bike_more_5,bike_more_6,bike_more_7,bike_more_8,bike_more_996,bike_more_997,bike_more_other,completed_followon_hh,has_TuTh,has_MoFr,has_SaSu,tmp_seasonal_res_lon,tmp_seasonal_res_lat,chk_seasonal_res,segment_type_cleaned,seasonal_res_cleaned,seasonal_res_in_region_cleaned,residence_months_0_cleaned,hhsize_6cat,workers_4cat,num_months,num_vehicles_4cat,autosuf_wk,lifecycle,hh_children,hh_adults,hh_seniors,hh_weight_col_enrol,hh_weight,hCO_TAZID_USTMv3,hSUBAREAID_USTMv3,hCO_TAZID_USTMv4,hSUBAREAID_USTMv4
23003269,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-05-31,2023-06-06,2,1,1,2,0,2,0,1,49,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351015001,490351015001,490351015003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,1,2,1,1,0,1,1,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,25.236248,350145,1,350145,1
23138494,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-23,2023-03-01,2,1,1,2,0,2,2,1,75,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351015001,490351015001,490351015001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,995,995,,,,,,1,2,1,1,1,1,1,1,1,0,0,,1,0,0,1,0,0,1,1,0,1,"lower cost bike share, also better transit to use bike as a last mile",0,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,171.29446,350145,1,350145,1
23454072,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-25,2023-05-01,2,2,2,2,0,1,1,0,55,2,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35012,490351015001,490351015001,490351015001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,995,995,,,,,,0,1,1,1,1,1,1,0,0,1,0,Transit service be on time.,0,1,0,0,0,1,1,1,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,2,1,12,0,No Vehicles,1,0,2,0,,45.91377,350145,1,350145,1
23481030,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-05-03,2023-05-09,1,1,1,1,0,1,0,1,36,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35012,490351015001,490351015001,490351015001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,0,2,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,48.44089,350145,1,350145,1
23144990,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-19,2023-02-25,1,1,1,1,0,1,0,1,5,4,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35001,35011,490351027011,490351027011,490351027011.0,17,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,995,995,,,,,,1,2,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,119.39275,350156,1,350156,1
23139374,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-02,2023-03-08,2,1,1,2,0,1,1,1,31,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35001,35011,490351027022,490351027022,490351027022.0,17,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,995,995,,,,,,1,1,1,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,1,0,2,0,,55.476883,350157,1,350157,1
23454178,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-21,2023-04-27,1,1,1,1,0,1,0,1,34,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025022,490351140001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,0,5,1,0,0,1,0,1,1,0,0,,1,0,0,1,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,56.47939,350160,1,350160,1
23484307,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-20,2023-04-26,1,1,1,1,0,1,0,1,44,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025012,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,1,1,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,71.3864,350162,1,350162,1
23010302,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-25,2023-03-31,2,2,2,2,0,0,0,1,79,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025012,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,995,995,,,,,,0,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,would need a special bike made for me to ride,1,1,1,1,0,0,0,ABS,0,995,1,2,0,12,1,Sufficient,1,0,2,0,,35.723537,350162,1,350162,1
23133648,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-27,2023-03-05,1,1,1,1,0,1,0,1,23,7,995,5,"$100,000-$199,999",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025022,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,995,995,,,,,,0,1,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,80.85592,350164,1,350164,1
23006661,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-28,2023-03-06,1,1,1,1,0,1,0,1,60,4,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025021,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,0,1,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,20.358751,350166,1,350166,1
23132913,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-03,2023-03-09,1,1,1,1,0,0,0,0,5,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025012,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,995,995,,,,,,0,8,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,0,12,0,Sufficient,3,0,0,1,,54.634975,350168,1,350168,1
23165696,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-03,2023-04-09,1,1,1,1,0,1,0,1,28,4,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35011,490351025001,490351025021,490351025001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,995,995,,,,,,1,1,0,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,27.283962,350170,1,350170,1
23474625,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-05-08,2023-05-14,1,1,1,1,0,1,0,1,10,8,995,5,"$100,000-$199,999",1,49,WFRC,WFRC,49035,35002,35011,490351140001,490351140002,490351140001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,995,995,,,,,,0,2,1,1,1,0,0,1,1,0,0,,1,0,0,0,0,1,1,1,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,84.90787,350172,1,350172,1
23121041,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-22,2023-03-28,1,1,1,1,0,1,0,1,24,7,995,5,"$100,000-$199,999",1,49,WFRC,WFRC,49035,35002,35011,490351140001,490351140001,490351140001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,0,2,0,0,0,0,1,0,0,0,0,,1,0,0,1,1,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,80.96754,350179,1,350179,1
23474473,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-06-09,2023-06-15,2,1,1,2,0,2,0,1,31,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021002,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,995,995,,,,,,2,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,44.63905,350180,1,350180,1
23153174,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-20,2023-02-26,1,1,1,1,0,1,0,0,52,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021002,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,995,995,,,,,,1,2,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,0,No Vehicles,1,0,1,0,,25.583918,350180,1,350180,1
23450411,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-21,2023-04-27,1,1,1,1,0,1,0,1,83,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021002,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,0,2,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,45.007538,350184,1,350184,1
23494169,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-21,2023-04-27,1,1,1,1,0,1,0,1,27,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021001,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,1,0,1,1,1,1,0,0,0,0,,1,0,1,0,1,1,1,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,64.753815,350185,1,350185,1
23069303,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-19,2023-02-25,2,1,1,2,0,1,0,0,50,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021001,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,I have spondylosis and am unable to ride a bicycle.,0,1,1,1,0,0,0,ABS,0,995,1,2,1,12,0,No Vehicles,1,0,2,0,,25.924051,350185,1,350185,1
23454860,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-23,2023-04-29,1,1,1,1,0,0,0,0,55,2,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351021001,490351021001,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,995,995,,,,,,0,1,1,1,1,0,1,0,1,0,0,,1,0,0,0,0,1,1,1,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,0,12,0,Sufficient,1,0,1,0,,39.663452,350185,1,350185,1
23471303,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-05-08,2023-05-14,2,2,2,2,0,2,0,0,79,2,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351019002,490351019004,490351019002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,2,1,1,1,0,0,1,0,0,1,0,later hours getting to and from destinations South of Central point station. I also think that Park and Ride stations plus the later hours in that south of central point would really increase the option for people to use Transit more. as it is right now Transit basically stops right at the end of working hours down that way.,1,1,0,0,0,0,0,0,0,1,"some way to secure a bike when my own bike chain/lock is not with me. that way I have peace of mind knowing my bike won&#x27;t get stolen, even if I don&#x27;t have my lock",0,1,1,1,0,0,0,ABS,0,995,1,2,2,12,0,No Vehicles,1,0,2,0,,39.779774,350187,1,350187,1
23469556,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-06-14,2023-06-20,1,1,1,1,0,0,0,0,26,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35011,490351019002,490351019004,490351019002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,4,0,0,0,0,0,0,0,1,0,it is my only form of transportation,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,0,12,0,Sufficient,1,0,1,0,,45.853954,350187,1,350187,1
23001756,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-18,2023-03-24,1,1,1,1,0,1,0,1,5,999,999,999,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35011,490351019002,490351019004,490351019002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,0,997,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,59.25861,350187,1,350187,1
23443454,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-20,2023-04-26,1,1,1,1,0,1,0,1,48,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35011,490351019001,490351019001,490351019001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,2,0,1,1,1,0,0,0,1,0,Construction has rerouted bus line in my street.,1,0,0,0,0,0,0,0,0,1,Apartment too small to store a bike,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,104.23766,350188,1,350188,1
23110930,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-21,2023-03-27,1,1,1,1,0,1,1,0,31,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35011,490351019001,490351019001,490351019001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,2,1,1,1,1,1,0,1,0,0,,0,1,1,1,1,1,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,0,No Vehicles,1,0,1,0,,29.705944,350188,1,350188,1
23024276,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-23,2023-03-29,1,1,1,1,0,1,0,1,34,7,995,5,"$100,000-$199,999",1,49,WFRC,WFRC,49035,35002,35011,490351019001,490351019001,490351021001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,1,2,1,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,84.85956,350188,1,350188,1
23048400,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-02-26,2023-03-04,3,2,3,2,1,2,0,2,83,7,995,5,"$100,000-$199,999",1,49,WFRC,WFRC,49035,35002,35011,490351019002,490351019003,490351019002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,995,995,,,,,,0,1,1,0,1,0,0,0,0,0,1,,1,0,0,1,0,1,0,0,0,1,"There is no storage for our bikes at our apartment. If you do try to store them or lock them outside, they are stolen by people. &lt;br/&gt;&lt;br/&gt;If our apartment had a storage facility free for us, we would keep our bikes here.",1,1,1,1,0,0,0,ABS,0,995,1,3,2,12,2,Sufficient,2,1,2,0,,134.20573,350189,1,350189,1
23465027,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-10,2023-04-16,2,2,2,2,0,2,1,1,87,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35011,490351019002,490351019003,490351019002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,995,995,,,,,,1,2,1,1,1,0,1,0,0,0,0,,1,1,0,1,0,1,1,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,71.91459,350189,1,350189,1
23077726,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-23,2023-03-29,2,1,1,2,0,2,0,1,44,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351017003,490351017002,490351017003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,995,995,,,,,,2,2,1,1,1,0,0,0,0,0,0,,1,1,0,1,1,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,11.274443,350192,1,350192,1
23475957,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-06-06,2023-06-12,1,1,1,1,0,1,0,1,32,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351017003,490351017002,490351017003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,20.4507,350192,1,350192,1
23108776,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-26,2023-04-01,2,2,2,2,0,2,1,1,182,6,995,4,"$75,000-$99,999",1,49,WFRC,WFRC,49035,35002,35012,490351017003,490351017002,490351017003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,2,1,1,0,0,0,0,0,0,0,1,,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,15.135943,350192,1,350192,1
23466685,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-10,2023-04-16,2,1,1,2,0,1,2,1,46,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35012,490351017002,490351017001,490351017002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,1,0,2,0,,42.04167,350193,1,350193,1
23448957,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-26,2023-05-02,2,1,1,2,0,2,0,0,79,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35012,490351017002,490351017001,490351017002.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,1,2,0,1,0,1,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,2,2,12,0,No Vehicles,1,0,2,0,,32.415886,350193,1,350193,1
23225375,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-27,2023-05-03,3,1,1,3,0,3,2,1,44,1,995,1,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35012,490351017002,490351017001,,31,University of Utah,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,1,2,1,1,1,1,1,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,,0,1,1,1,0,0,0,College,0,995,1,3,3,12,1,Insufficient,1,0,3,0,142.447963800905,,350193,1,350193,1
23134579,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-22,2023-03-28,1,1,1,1,0,1,1,1,0,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35012,490351017001,490351017003,490351017001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,1,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,51.760204,350194,1,350194,1
23193237,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-29,2023-04-04,2,2,2,2,0,1,1,1,67,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35012,490351017001,490351017003,490351017001.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,0,2,1,1,1,1,1,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,1,0,2,0,,24.61792,350194,1,350194,1
23480629,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-04-07,2023-04-13,1,1,1,1,0,0,1,0,29,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351015003,490351015003,490351015003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,1,2,1,1,1,0,1,0,1,0,0,,1,1,0,0,1,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,0,12,0,Sufficient,1,0,1,0,,41.93432,350195,1,350195,1
23454562,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-06-03,2023-06-09,1,1,1,1,0,1,0,1,28,999,999,999,"Under $25,000",1,49,WFRC,WFRC,49035,35002,35012,490351015003,490351015003,490351015003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,995,995,,,,,,1,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,I bring too many things to work and to work-related activities to fit on a bike,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,73.84643,350195,1,350195,1
23450102,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-06-12,2023-06-18,1,1,1,1,0,1,0,1,18,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351015003,490351015003,490351015003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,1,2,1,0,1,0,1,0,1,0,0,,1,1,0,0,1,1,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,49.669632,350195,1,350195,1
23176523,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-22,2023-03-28,1,1,1,1,0,1,0,1,22,3,995,2,"$25,000-$49,999",1,49,WFRC,WFRC,49035,35002,35012,490351015003,490351015003,490351015003.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,995,995,,,,,,1,2,1,1,1,0,0,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,,0,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,49.669632,350195,1,350195,1
23066813,9,1,1,7,7,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,rmove,rmove,2023-03-24,2023-03-30,1,1,1,1,0,1,1,1,40,5,995,3,"$50,000-$74,999",1,49,WFRC,WFRC,49035,35002,35012,490351015004,490351015004,490351015004.0,18,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,995,995,,,,,,1,2,0,1,1,1,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,39.603012,350196,1,350196,1
